ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
33466,"Anita Baker Learns About Arrest Warrant Through News Media, Tweets Shocked  ...",http://www.hngn.com/articles/27158/20140322/anita-baker-learns-arrest-warrant-through-news-media-tweets-shocked.htm,Headlines \& Global News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.hngn.com,1395520550412
33467,Anita Baker Admits to Feeling 'Terrorized' by 'Sinister' Lawsuit,http://www.fashiontimes.com/articles/3904/20140322/anita-baker-admits-feeling-terrorized-sinister-lawsuit.htm,Fashion Times,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.fashiontimes.com,1395520550697
33468,Anita Baker Tweets After Finding Out About Her Arrest Warrant By A TV Report,http://www.contactmusic.com/article/anita-baker-arrest-warrant_4120390,Contactmusic.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.contactmusic.com,1395520550873
33469,Anita Baker on Arrest Warrant: 'I Feel Like I'm Being Terrorized',http://www.aceshowbiz.com/news/view/00069446.html,AceShowbiz,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.aceshowbiz.com,1395520551058
33470,Arrest Warrant Issued for Veteran R&B Singer Anita Baker,http://www.wsav.com/story/25044271/arrest-warrant-issued-for-veteran-rb-singer-anita-baker,WSAV-TV,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.wsav.com,1395520551236
33471,Anita Baker wanted by police in Detroit,http://www.upi.com/Top_News/US/2014/03/21/Anita-Baker-wanted-by-police-in-Detroit/6921395415150/,UPI.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.upi.com,1395520551472
33472,How Anita Baker Found Out There Was a Warrant For Her Arrest,http://www.vintagevinylnews.com/2014/03/how-anita-baker-found-out-there-was.html,VVN Music,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.vintagevinylnews.com,1395520551649
33473,EXCLUSIVE: Anita Feels 'Terrorized' by Lawsuit,http://www.etonline.com/news/144661_EXCLUSIVE_Anita_Baker_Feels_Terrorized_by_Lawsuit/,Entertainment Tonight News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.etonline.com,1395520551850
33474,Anita Baker learns of her arrest warrant on TV,http://www.sheknows.com/entertainment/articles/1033239/anita-baker-learns-of-her-arrest-warrant-on-tv,SheKnows.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.sheknows.com,1395520552060
33475,Anita Baker Wanted by Detroit Police! (Arrest Warrant Issued),http://gossiponthis.com/2014/03/21/anita-baker-wanted-by-detroit-police-arrest-warrant-issued/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+gossiponthis+(GOT),Gossip On This,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,gossiponthis.com,1395520552246
33476,Anita Baker Responds to 'Sinister' Lawsuit,http://uk.celebrity.yahoo.com/gossip/celeb-news/anita-baker-responds-to--sinister--lawsuit-020453512.html,Yahoo Celebrity UK,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,uk.celebrity.yahoo.com,1395520552481
33477,Exclusive: Anita Baker Says She's Being “Terrorized”,http://hiphollywood.com/2014/03/exclusive-anita-baker-says-shes-being-terrorized/,HipHollywood.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,hiphollywood.com,1395520552807
33478,Singer Anita Baker finds out arrest warrant on TV news report,http://www.lawyerherald.com/articles/5069/20140321/singer-anita-baker-finds-out-arrest-warrant-on-tv-news-report.htm,Lawyer Herald,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.lawyerherald.com,1395520553006
33479,Anita Baker: Arrest warrant issued,http://news-briefs.ew.com/2014/03/21/arrest-warrant-issued-anita-baker/,Entertainment Weekly,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,news-briefs.ew.com,1395520553369
33480,Arrest warrant issued for Grammy-winning R&B singer Anita Baker in Michigan  ...,http://www.windsorstar.com/entertainment/Arrest+warrant+issued+Grammywinning+singer+Anita+Baker/9645835/story.html,Windsor Star,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.windsorstar.com,1395520553568
33481,"Attorney for Anita Baker calls lawsuit a ""money grab""",http://www.wxyz.com/news/region/detroit/attorney-for-anita-baker-calls-lawsuit-a-money-grab,WXYZ,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.wxyz.com,1395520553761
33482,Which Grammy Award-Winner Singer Has a Warrant Issued For Her Arrest?,http://www.wetpaint.com/urban/articles/2014-03-21-which-grammy-award-winner-singer,Wetpaint,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.wetpaint.com,1395520553954
33483,Arrest warrant issued for Grammy-winning Anita Baker in civil lawsuit,http://www.tbnewswatch.com/entertainment/329543/Arrest-warrant-issued-for-Grammy-winning-Anita-Baker-in-civil-lawsuit,TbNewsWatch.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.tbnewswatch.com,1395520554122
33484,Anita Baker Tweets Shocked Response to Arrest Warrant,http://www.hollywoodreporter.com/news/anita-baker-tweets-shocked-response-690254,Hollywood Reporter,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.hollywoodreporter.com,1395520554418
33485,Anita Baker shocked to hear there's a warrant for her arrest in Detroit,http://www.examiner.com/article/anita-baker-shocked-to-hear-there-s-a-warrant-for-her-arrest-detroit\?cid=rss,Examiner.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.examiner.com,1395520554611
33486,Anita Baker's Reaction to Arrest Warrant: 'Whattt???!! Devil Sho is Busy',http://www.eurweb.com/2014/03/anita-bakers-reaction-to-arrest-warrant-whattt-devil-sho-is-busy/,Eurweb.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.eurweb.com,1395520554811
33487,An arrest warrant has been issued for Anita Baker,http://www.belfasttelegraph.co.uk/entertainment/music/news/arrest-warrant-issued-for-baker-30113832.html,Belfast Telegraph,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.belfasttelegraph.co.uk,1395520555096
33488,Grammy Winner Anita Baker Could Soon be Singing Jailhouse Blues,http://grossepointe.patch.com/groups/police-and-fire/p/grammy-winner-anita-baker-could-soon-be-singing-jailhouse-blues,Patch.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,grossepointe.patch.com,1395520555289
33489,Bench Warrant Issued For Anita Baker's Arrest,http://hiphollywood.com/2014/03/bench-warrant-issued-for-anita-bakers-arrest/,HipHollywood.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,hiphollywood.com,1395520555540
33490,Arrest warrant issued for Grammy winner Anita Baker,http://nypost.com/2014/03/21/arrest-warrant-issued-for-grammy-winner-anita-baker/,New York Post,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,nypost.com,1395520555725
33491,Anita Baker Has Arrest Warrant Issued for Her by the Detroit Police Dept.,http://www.eurweb.com/2014/03/anita-baker-has-arrest-warrant-issued-for-her-by-the-detroit-police-dept/,Eurweb.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.eurweb.com,1395520555919
33492,Anita Baker stunned by arrest warrant,http://www.hollywood.com/news/brief/56831869/anita-baker-stunned-by-arrest-warrant,Hollywood.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.hollywood.com,1395520556095
33493,Police Searching for 8-Year-Old DC-Area Girl Find Woman's Body,http://www.theroot.com/articles/culture/2014/03/police_searching_for_missing_8_year_old_find_dead_woman.html,The Root,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.theroot.com,1395520556264
33494,Anita Baker has warrant issued for her arrest,http://www.nydailynews.com/entertainment/gossip/anita-baker-warrant-issued-arrest-article-1.1729286,New York Daily News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.nydailynews.com,1395520556599
33495,Arrest Warrant Issued For Grammy-Winning Singer,http://www.kwtx.com/news/entertainment/headlines/Arrest-Warrant-Issued-For-Grammy-Winning-Singer-251452111.html,KWTX,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.kwtx.com,1395520556767
33496,'Sweet Love' Singer Anita Baker Wanted by Detroit Cops,http://www.extratv.com/2014/03/21/sweet-love-singer-anita-baker-wanted-by-detroit-cops/,Extra,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.extratv.com,1395520557096
33497,"Anita Baker issued arrest, new Kurt Cobain photos reveal drug paraphernalia  ...",http://www.oregonlive.com/celebrity-news/index.ssf/2014/03/anita_baker_arrested.html,The Oregonian,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.oregonlive.com,1395520557291
33498,Anita Baker wanted by Detroit police?,http://www.nj.com/entertainment/index.ssf/2014/03/anita_baker_arrest_warrant_detroit.html,The Star-Ledger,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.nj.com,1395520557539
33499,Warrant Issued for R&B Legend Anita Baker's Arrest,http://news.radio.com/2014/03/21/anita-baker-arrest-warrant-failure-to-pay/,Radio.com News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,news.radio.com,1395520557807
33500,Arrest Warrant For Anita Baker,http://www.pollstar.com/news_article.aspx\?ID=810271,Pollstar,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.pollstar.com,1395520558084
33501,Anita Baker - Anita Baker Stunned By Arrest Warrant,http://www.contactmusic.com/story/anita-baker-stunned-by-arrest-warrant_4119793,Contactmusic.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.contactmusic.com,1395520558523
33502,Eight-Time Grammy Award Winner Anita Baker Is Wanted By Detroit Police! Find  ...,http://perezhilton.com/2014-03-21-anita-baker-wanted-by-detroit-police,PerezHilton.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,perezhilton.com,1395520558705
33503,Anita Baker faces arrest warrant for unpaid house renovations,http://www.musictimes.com/articles/4955/20140321/anita-baker-faces-arrest-warrant-unpaid-house-renovations.htm,Music Times,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.musictimes.com,1395520558907
33504,Arrest warrant issued for Grammy-winning R&B singer Anita Baker,http://london.ctvnews.ca/arrest-warrant-issued-for-grammy-winning-r-b-singer-anita-baker-1.1739744,CTV News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,london.ctvnews.ca,1395520559083
33505,Arrest warrant issued for singer Anita Baker after she fails to pay contractor who  ...,http://www.mlive.com/news/detroit/index.ssf/2014/03/arrest_warrant_issued_for_sing.html,MLive.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.mlive.com,1395520559244
33506,Warrant issued to arrest Anita Baker in civil suit,http://thegrio.com/2014/03/21/warrant-issued-to-arrest-anita-baker-in-civil-suit/,The Grio,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,thegrio.com,1395520559461
33507,Singer Anita Baker Faces Arrest Warrant Over $15K Dispute,http://urbanmecca.net/news/2014/03/21/singer-anita-baker-faces-arrest-warrant-15k-dispute/,UrbanMecca,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,urbanmecca.net,1395520559757
33508,Arrest warrant issued for Grammy-winning singer Anita Baker,http://www.ctvnews.ca/entertainment/arrest-warrant-issued-for-grammy-winning-singer-anita-baker-1.1739734,CTV News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.ctvnews.ca,1395520559967
33509,Arrest Warrant Issued for Anita Baker Over Unpaid Decorators,http://atlantablackstar.com/2014/03/21/arrest-warrant-issued-anita-baker-unpaid-decorators/,Atlanta Black Star,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,atlantablackstar.com,1395520560185
33510,DETROIT (AP) — An arrest warrant has been issued for Grammy Award-winning  ...,http://www.huffingtonpost.com/huff-wires/20140321/us--people-anita-baker/\?utm_hp_ref=sports&amp;ir=sports,Huffington Post,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.huffingtonpost.com,1395520560386
33511,Anita Baker Learned Of Warrant For Her Arrest On TV,http://www.vibe.com/article/anita-baker-warrant-arrest,Vibe,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.vibe.com,1395520560713
33512,Anita Baker's warrant; Bradley proves Louis wrong,http://hamptonroads.com/2014/03/anita-bakers-warrant-bradley-proves-louis-wrong,The Virginian-Pilot,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,hamptonroads.com,1395520561015
33513,The Crazy Way Anita Baker Found Out About Her Arrest Warrant,http://abcnews.go.com/Entertainment/crazy-anita-baker-found-arrest-warrant/story\?id=23002938,ABC News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,abcnews.go.com,1395520561200
33514,Anita Baker Wanted by Detroit Police for Court Absence,http://www.aceshowbiz.com/news/view/00069422.html,AceShowbiz,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.aceshowbiz.com,1395520561393
33515,Anita Baker: Arrest warrant issued for singer,http://www.wptv.com/web/wptv/entertainment/anita-baker-arrest-warrant-issued-for-singer-,WPTV,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.wptv.com,1395520561636
33516,Anita Baker has warrant out for her arrest,http://www.foxnews.com/entertainment/2014/03/21/anita-baker-has-warrant-out-for-her-arrest/,Fox News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.foxnews.com,1395520561854
33517,Anita Baker: Arrest Warrant Issued For Iconic Singer,http://www.inquisitr.com/1181104/anita-baker-arrest-warrant-issued-for-iconic-singer/,The Inquisitr,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.inquisitr.com,1395520562139
33518,Famed 'Sweet Love' Singer Anita Baker Shocked After Learning on TV That She  ...,http://www.christianpost.com/news/famed-sweet-love-singer-anita-baker-shocked-after-learning-on-tv-that-she-is-wanted-by-detroit-police-116547/,Christian Post,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.christianpost.com,1395520562341
33519,Media General to buy LIN in deal worth $1.6B,http://www.postbulletin.com/business/national/media-general-to-buy-lin-in-deal-worth-b/article_58ad696b-e2fd-563c-8ef2-c5c517c615be.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520562668
33520,'How to Poo on a Date' wins odd book-title prize,http://www.postbulletin.com/entertainment/other/how-to-poo-on-a-date-wins-odd-book-title/article_769a7ea3-8ac6-50c6-b3b5-e1afb3099aaa.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520562944
33521,BlackBerry selling most Canadian real estate,http://www.postbulletin.com/business/national/blackberry-selling-most-canadian-real-estate/article_964932b9-5fc6-5a02-948b-d2f4d1005f81.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520563813
33522,Arrest warrant issued for singer Anita Baker in civil suit,http://triblive.com/aande/music/5808399-74/baker-warrant-says,Tribune-Review,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,triblive.com,1395520564090
33523,Arrest Warrant Issued For Grammy Award-Winning Singer Anita Baker,http://detroit.cbslocal.com/2014/03/21/arrest-warrant-issued-for-grammy-award-winning-singer-anita-baker/,CBS Local,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,detroit.cbslocal.com,1395520564299
33524,This week in auto racing,http://www.postbulletin.com/sports/localsports/this-week-in-auto-racing/article_f42ef716-d008-5192-8cfe-b37dafc98d9d.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520564918
33525,"Yes, there are two undefeated teams",http://www.postbulletin.com/sports/localsports/yes-there-are-two-undefeated-teams/article_afa08738-ec31-591f-8ec7-b3fefcf4cfb3.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520565186
33526,Say What: Arrest Warrant Issued For R&B Diva Anita Baker,http://michronicleonline.com/2014/03/21/say-what-arrest-warrant-issued-for-rb-diva-anita-baker/,Michronicleonline,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,michronicleonline.com,1395520565488
33527,Thomas Friedman: Second Cold War should spur grand bargin on clean energy,http://www.postbulletin.com/opinion/thomas-friedman-second-cold-war-should-spur-grand-bargin-on/article_fcec6f84-446e-5e83-a640-aa26baaea7b8.html,Post-Bulletin,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.postbulletin.com,1395520565839
33528,Arrest warrant issued for Baker,http://www.independent.ie/entertainment/music/arrest-warrant-issued-for-baker-30113830.html,Irish Independent,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.independent.ie,1395520566149
33529,"Bench warrant issued for Anita Baker's arrest, she responds on Twitter",http://thecelebritycafe.com/feature/2014/03/bench-warrant-issued-anita-bakers-arrest-she-responds-twitter,TheCelebrityCafe.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,thecelebritycafe.com,1395520566384
33530,Anita Baker: Warrant Issued In Detroit For Grammy-Winning Singer,http://hollywoodlife.com/2014/03/21/anita-baker-warrant-detroit/,Hollywood Life,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,hollywoodlife.com,1395520566801
33531,Warrant issued for singer Anita Baker,http://jam.canoe.ca/Celebrities/2014/03/21/21548221-wenn-story.html,CANOE,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,jam.canoe.ca,1395520567194
33532,No Show! Arrest Warrant Issued For Anita Baker,http://www.singersroom.com/content/2014-03-21/No-Show-Arrest-Warrant-Issued-For-Anita-Baker/,Singersroom News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.singersroom.com,1395520567404
33533,Singer Anita Baker Wanted in Detroit,http://www.theroot.com/articles/culture/2014/03/singer_anita_baker_wanted_in_detroit.html,The Root,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.theroot.com,1395520567781
33534,Anita Baker Wanted: Detroit Police Issue Warrant For Singer's Arrest,http://news92fm.com/422551/anita-baker-wanted-detroit-police-issue-warrant-for-singers-arrest/,News 92 FM,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,news92fm.com,1395520567960
33535,Attorney: Anita Baker wants arrest warrant discharged,http://www.clickondetroit.com/news/investigations/attorney-anita-baker-wants-arrest-warrant-discharged/25086558,WDIV Detroit,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.clickondetroit.com,1395520568170
33536,Anita Baker Wanted by Police,http://www.thedailybeast.com/cheats/2014/03/21/anita-baker-wanted-by-police.html,Daily Beast,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.thedailybeast.com,1395520568363
33537,"Anita Baker misses hearing, judge issues warrant",http://www.myfoxdetroit.com/story/25036347/anita-baker-misses-hearing-judge-issues-warrant,MyFox Detroit,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.myfoxdetroit.com,1395520568692
33538,Anita Baker Issued Arrest Warrant For Ditching Court Appearance,http://hiphopwired.com/2014/03/21/anita-baker-issued-arrest-warrant-ditching-court-appearance/\?utm_source=rss,Hip-Hop Wired,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,hiphopwired.com,1395520568949
33539,Anita Baker learns on TV of warrant issued for her arrest in Detroit,http://www.dailymail.co.uk/tvshowbiz/article-2585794/Anita-Baker-shares-surprise-learning-television-warrant-issued-arrest-Detroit.html,Daily Mail,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.dailymail.co.uk,1395520569157
33540,Anita Baker,http://www.detroitnews.com/article/20140321/METRO01/303210031/,The Detroit News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.detroitnews.com,1395520569442
33541,"Anita Baker Is A Wanted Woman, Detroit Police Issue Warrant For Her Arrest!",http://atlantadailyworld.com/2014/03/20/anita-baker-is-a-wanted-woman-detroit-police-issue-warrant-for-her-arrest/,atlantadailyworld,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,atlantadailyworld.com,1395520569669
33542,Anita Baker Warrant Issued In Dispute Over Decorating Work Done In Singer's  ...,http://www.huffingtonpost.com/2014/03/21/anita-baker-warrant_n_5004731.html,Huffington Post,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.huffingtonpost.com,1395520569845
33543,Arrest warrant issued for Anita Baker for contempt of court over unpaid bill,http://www.detroitnews.com/article/20140321/METRO01/303210031/0/METRO/Arrest-warrant-issued-Anita-Baker-contempt-court-over-unpaid-bill,The Detroit News,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.detroitnews.com,1395520570207
33544,Anita Baker Arrest: Warrant Issued For Singer's Arrest In Mich. Lawsuit,http://www.ibtimes.com/anita-baker-arrest-warrant-issued-singers-arrest-mich-lawsuit-1562760,International Business Times,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.ibtimes.com,1395520570417
33545,Anita Baker - Arrest Warrant Issued For Singer Anita Baker,http://www.contactmusic.com/story/arrest-warrant-issued-for-singer-anita-baker_4118879,Contactmusic.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.contactmusic.com,1395520570652
33546,Anita Baker — Warrant For Her Arrest,http://rumorfix.com/2014/03/anita-baker-warrant-for-her-arrest/,RumorFix,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,rumorfix.com,1395520570843
33547,'Sweet Love' Singer Anita Baker -- Wanted by Police in Detroit,http://www.tmz.com/2014/03/20/anita-baker-sweet-love-arrest-warrant/,TMZ.com,e,df79nh7zWl8EzrMUAcqruDB5G1-hM,www.tmz.com,1395520571147
33548,Madonna makes waves with hairy armpit shot on Instagram,http://www.haaretz.com/culture/arts-leisure/1.581333,Haaretz,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.haaretz.com,1395520912929
33549,Madonna Selling New Skincare Line and Hairy Armpit Trend,http://www.monstersandcritics.com/madonna-selling-new-skincare-line-and-hairy-armpit-trend/,Monsters and Critics.com,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.monstersandcritics.com,1395520913133
33550,Madonna ARMPIT Shocker: – Eyewitness COMES FORWARD,http://ringsidereport.com/\?p=36932,ringsidereport.com \(blog\),e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,ringsidereport.com,1395520913332
33551,Madonna flaunts unshaven armpits,http://www.deccanherald.com/content/393890/madonna-flaunts-unshaven-armpits.html,Deccan Herald,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.deccanherald.com,1395520913545
33552,Hair scare? Madonna doesn't care,http://www.india.com/showbiz/hair-scare-madonna-doesnt-care-26800/,India.com,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.india.com,1395520913721
33553,So This Happened: Madonna Sets Her Armpit Hair Free & Launches New MDNA  ...,http://globalgrind.com/2014/03/22/madonna-shows-armpit-hair-launches-mdna-commercial-photo-video/,Global Grind,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,globalgrind.com,1395520913906
33554,Madonna Shows Off Long Armpit Hair,http://ph.celebrity.yahoo.com/news/madonna-shows-off-long-armpit-hair-153046099.html,Yahoo Philippines News,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,ph.celebrity.yahoo.com,1395520914149
33555,Madonna Posts Instagram Selfie with Armpit Hair - Is She Trying to Start a New  ...,http://www.latinpost.com/articles/9272/20140321/madonna-posts-instagram-selfie-armpit-hair-trying-start-new-trend.htm,Latin Post,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.latinpost.com,1395520914350
33556,Madonna bares her unshaven underarm on Instagram,"http://www.latimes.com/entertainment/gossip/la-et-mg-madonna-hairy-armpits-instagram-game-of-thrones-costume-20140321,0,5574725.story",Los Angeles Times,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.latimes.com,1395520914551
33557,Madonna Shows Off Hairy Armpits,http://www.indiatimes.com/entertainment/music/madonna-shows-off-hairy-armpits-136378.html,Indiatimes.com,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.indiatimes.com,1395520914829
33558,Long hair don't care: Madonna uploads selfie flaunting unshaved armpit,http://ibnlive.in.com/news/long-hair-dont-care-madonna-uploads-selfie-flaunting-unshaved-armpit/459582-8-67.html,IBNLive,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,ibnlive.in.com,1395520915153
33559,Is Madonna's Armpit Hair Fake?,http://www.refinery29.com/2014/03/64875/madonna-armpit-hair\?utm_source=feed&amp;utm_medium=rss,Refinery29,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.refinery29.com,1395520915346
33560,Madonna posts pic of hairy armpit on Instagram,http://zeenews.india.com/entertainment/and-more/madonna-posts-pic-of-hairy-armpit-on-instagram_152385.html,Zee News,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,zeenews.india.com,1395520915756
33561,Madonna's embracing hairy armpits but will you?,http://www.handbag.com/beauty-bag/news/a559179/madonnas-embracing-hairy-armpits-but-will-you.html,handbag.com,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.handbag.com,1395520915958
33562,Madonna flashes her hairy armpit on Instagram,http://www.statecolumn.com/2014/03/madonna-flashes-her-hairy-armpit-on-instagram/,State Column,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.statecolumn.com,1395520916213
33563,Madonna Shares Hairy Armpit Photo On Instagram,http://earsucker.com/madonna-shares-hairy-armpit-photo-instagram-18217/,earsucker,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,earsucker.com,1395520916389
33564,Love It Or Leave It: Madonna Flaunts Armpit Hair,http://www.beautyworldnews.com/articles/8368/20140321/love-it-or-leave-it-madonna-flaunts-armpit-hair-material-girl-art-for-freedom-armpit-hair-womens-movement-feminist-instagram-no-makeup-long-hair-dont-care-high-school-hairy-shave.htm,Beauty World News,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.beautyworldnews.com,1395520916558
33565,"'Long Hair, Don't Care': Madonna Shows Off Her Unshaven Arm Pits On Instagram",http://www.starpulse.com/news/Kevin_Blair/2014/03/21/long_hair_dont_care_madonna_shows_off_,Starpulse.com,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.starpulse.com,1395520916740
33566,Madonna Flaunts Hairy Armpit on Instagram: 'Long Hair Don't Care',http://www.fashiontimes.com/articles/3889/20140321/madonna-flaunts-hairy-armpit-in-an-instagram-selfie-long-hair-dont-care.htm,Fashion Times,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.fashiontimes.com,1395520916941
33567,Why I think Madonna is the pits,http://www.nowmagazine.co.uk/blogs/now-says/552099/why-i-think-madonna-is-the-pits,Now Magazine Online \(blog\),e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.nowmagazine.co.uk,1395520917176
33568,"Madonna shows off unshaven armpits on Instagram: ""Long hair, don't care""",http://www.digitalspy.co.uk/showbiz/news/a559264/madonna-shows-off-unshaven-armpits-on-instagram-long-hair-dont-care.html,Digital Spy UK,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.digitalspy.co.uk,1395520917380
33569,Madonna Grows Armpit Hair and Proudly Shows It Off,http://www.aceshowbiz.com/news/view/00069423.html,AceShowbiz,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.aceshowbiz.com,1395520917689
33570,"Madonna Marks 25th Anniversary of ""Like a Prayer,"" Dares to Be Hairy",http://www.classichitsandoldies.com/v2/2014/03/21/madonna-marks-25th-anniversary-of-like-a-prayer-dares-to-be-hairy/,WFJA Classic Hits and Oldies 105.5 FM,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.classichitsandoldies.com,1395520917867
33571,Madonna Vs. Lady Gaga Battle of the #LongHair…Don'tCare ARMPIT Addition!,http://www.popstoptv.com/celebrity-411/madonna-vs-lady-gaga-battle-longhairdontcare-armpit-addition-34594.html,PopStop TV,e,duCjmLqEmAOn_SM2RJ5gR44-tBE-M,www.popstoptv.com,1395520918110
