ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
25092,UPDATE: Stifel Reiterates on Oracle on Buying Opportunity,http://www.benzinga.com/analyst-ratings/analyst-color/14/03/4401887/update-stifel-reiterates-on-oracle-on-buying-opportunity,Benzinga,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.benzinga.com,1395321027161
25093,Oracle Misses on Q3 Earnings and Revs,http://www.zacks.com/stock/news/126875/oracle-misses-on-q3-earnings-and-revs,Zacks.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.zacks.com,1395321027339
25094,Oracle Corp. (NYSE: ORCL) Stock Down 6% on Earnings Miss,http://moneymorning.com/2014/03/18/oracle-corp-nyse-orcl-earnings-preview-hardware-cloud-key/,Money Morning,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,moneymorning.com,1395321027530
25095,Oracle Earnings Show Weak IT and Enterprise Trends Likely to Continue,http://247wallst.com/technology-3/2014/03/18/oracle-earnings-show-weak-it-and-enterprise-trends-likely-to-continue/,24\/7 Wall St.,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,247wallst.com,1395321027742
25096,Oracle blames US dollar exchange rates yet again as Q3 revenues disappoint,http://siliconangle.com/blog/2014/03/19/oracle-blames-us-dollar-exchange-rates-yet-again-as-q3-revenues-disappoint/,SiliconANGLE \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,siliconangle.com,1395321028203
25097,"Oracle (ORCL) Q3 'Not Great, but Getting Better' - Nomura's Sherlund","http://www.streetinsider.com/Analyst+Comments/Oracle+(ORCL)+Q3+Not+Great,+but+Getting+Better+-+Nomuras+Sherlund/9296159.html",StreetInsider.com \(subscription\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.streetinsider.com,1395321028405
25098,Oracle Quarterly Results Disappoint Wall Street; Shares Fall,http://invests.com/oracle-quarterly-results-disappoint-wall-street-shares-fall/20140319272814709,Invests.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,invests.com,1395321028598
25099,Oracle Co. Declares Quarterly Dividend of $0.12 (ORCL),http://www.mideasttime.com/oracle-co-declares-quarterly-dividend-of-0-12-orcl/99074/,Mideast Time,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.mideasttime.com,1395321028808
25100,"Oracle (ORCL) Announces Quarterly Earnings, Misses Expectations By $0.02 EPS",http://zolmax.com/investing/oracle-orcl-announces-quarterly-earnings-misses-expectations-by-0-02-eps/231520/,Zolmax,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,zolmax.com,1395321029001
25101,Oracle reverses decline in hardware revenue,http://www.infoworld.com/d/the-industry-standard/oracle-reverses-decline-in-hardware-revenue-238666,InfoWorld,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.infoworld.com,1395321029419
25102,Oracle reverses decline in hardware revenue during Q3,http://www.cio.co.uk/news/budgeting/oracle-reverses-decline-in-hardware-revenue-during-q3/,CIO UK,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.cio.co.uk,1395321029621
25103,Oracle boss claims IBM and SAP are in its sights,http://www.microscope.co.uk/news/2240216396/Oracle-boss-claims-IBM-and-SAP-are-in-its-sights,TechTarget UK,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.microscope.co.uk,1395321029839
25104,Jefferies Maintains Hold on Oracle (ORCL) Post Q3; PT to $37,http://www.streetinsider.com/Analyst+Comments/Jefferies+Maintains+Hold+on+Oracle+(ORCL)+Post+Q3%3B+PT+to+$37/9295922.html,StreetInsider.com \(subscription\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.streetinsider.com,1395321030007
25105,Weak earnings see Oracle shares drop,http://www.cityindex.co.uk/market-analysis/financial-news/us-stock-market-news/26157772014/weak-earnings-see-oracle-shares-drop/,City Index,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.cityindex.co.uk,1395321030182
25106,Oracle in hot water with Wall Street,http://news.techeye.net/business/oracle-in-hot-water-with-wall-street,TechEye,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,news.techeye.net,1395321030417
25107,"Oracle's summer dream: Cloud, Fusion, 12c nirvana",http://www.zdnet.com/oracles-summer-dream-cloud-fusion-12c-nirvana-7000027462/,ZDNet,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.zdnet.com,1395321030620
25108,Oracle results fail to match Wall Street expectations,http://www.itpro.co.uk/strategy/21864/oracle-results-fail-to-match-wall-street-expectations,IT PRO,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.itpro.co.uk,1395321030847
25109,Oracle takes an arrow to the EPS: It's that darned strong dollar... again,http://www.theregister.co.uk/2014/03/19/oracle_falls_short_with_lackluster_quarterly_returns/,Register,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.theregister.co.uk,1395321031068
25110,Oracle Increases Profit But Disappoints Wall Street,http://www.techweekeurope.co.uk/news/oracle-profit-disappoints-wall-street-141896,TechWeekEurope UK,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.techweekeurope.co.uk,1395321031282
25111,Oracle quarterly figures disappoint,http://www.itweb.co.za/index.php\?option=com_content&amp;view=article&amp;id=71758:Oracle-quarterly-figures-disappoint&amp;catid=69,ITWeb,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.itweb.co.za,1395321031491
25112,Oracle fiscal 3Q net income rises 2 percent,http://www.thereporter.com/business/ci_25373665/oracle-fiscal-3q-net-income-rises-2-percent,The Reporter,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.thereporter.com,1395321031676
25113,"ORACLE REPORTS GAAP EPS UP 8% to 56 CENTS, NON-GAAP EPS UP 5  ...",http://www.menafn.com/ffe2bdff-70b7-4315-9145-25a5b256e2c0/ORACLE-REPORTS-GAAP-EPS-UP-8-to-56-CENTS-NONGAAP-EPS-UP-5-to-68-CENTS\?src=main,MENAFN.COM,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.menafn.com,1395321031878
25114,Oracle fails to satisfy investors,http://businesstech.co.za/news/software/54536/oracle-fails-to-satisfy-investors/,BusinessTech,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,businesstech.co.za,1395321032140
25115,Oracle Corporation (ORCL) news: Oracle: Wait For $35 Before Buying,http://seekingalpha.com/article/2096733-oracle-wait-for-35-before-buying,Seeking Alpha,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,seekingalpha.com,1395321032458
25116,Oracle Co. (ORCL) Issues Q4 Earnings Guidance,http://www.mideasttime.com/oracle-co-orcl-issues-q4-earnings-guidance/98915/,Mideast Time,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.mideasttime.com,1395321032658
25117,Oracle Corporation quarterly results disappoint Wall Street,http://www.financialexpress.com/news/oracle-corporation-quarterly-results-disappoint-wall-street/1234105,Financial Express,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.financialexpress.com,1395321032834
25118,"Oracle Sales, Profit Miss Analyst Estimates on Cloud Competition",http://www.sfgate.com/business/bloomberg/article/Oracle-Sales-Profit-Miss-Analyst-Estimates-on-5329667.php,San Francisco Chronicle,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.sfgate.com,1395321033027
25119,Oracle quarterly results let down Wall Street; shares fall,http://www.moneycontrol.com/news/business/oracle-quarterly-results-let-down-wall-street-shares-fall_1055047.html,Moneycontrol.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.moneycontrol.com,1395321033221
25120,Oracle shares fall as quarterly results disappoint Wall Street,http://www.mydigitalfc.com/node/161699,mydigitalfc.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.mydigitalfc.com,1395321033615
25121,Oracle falls 4% after Q3 profit misses estimates,http://profit.ndtv.com/news/international-business/article-oracle-falls-4-after-q3-profit-misses-estimates-383219,NDTV,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,profit.ndtv.com,1395321033835
25122,Oracle posts 2% increase in Q3 income,http://www.thehindubusinessline.com/news/international/oracle-posts-2-increase-in-q3-income/article5803696.ece,Hindu Business Line,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.thehindubusinessline.com,1395321034062
25123,Oracle pulls in US$2.6 billion Q3 profit,http://www.itworldcanada.com/article/oracle-pulls-in-us2-6-billion-q3profit/90460,IT World Canada Blogs \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.itworldcanada.com,1395321034265
25124,Oracle crosshairs: currency vs cloud boost,http://www.marketwatch.com/story/oracle-crosshairs-currency-vs-cloud-boost-2014-03-18,MarketWatch,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.marketwatch.com,1395321034532
25125,"Oracle's sales, profit miss analysts' estimates",http://www.sfgate.com/technology/article/Oracle-s-sales-profit-miss-analysts-estimates-5329041.php,San Francisco Chronicle,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.sfgate.com,1395321034750
25126,Oracle fiscal 3Q net income rises 2 pct,http://www.goerie.com/apps/pbcs.dll/article\?AID=/20140318/APF/303189580,GoErie.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.goerie.com,1395321034976
25127,"Oracle Posts Profit Increase, But Wall Street Not Moved",http://www.eweek.com/news/oracle-posts-profit-increase-but-wall-street-not-moved.html/,eWeek,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.eweek.com,1395321035218
25128,Oracle Corporation (ORCL) news: Oracle's CEO Discusses F3Q2014 Results  ...,http://seekingalpha.com/article/2096603-oracles-ceo-discusses-f3q2014-results-earnings-call-transcript,Seeking Alpha,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,seekingalpha.com,1395321035469
25129,Oracle Corporation (ORCL) Plummets; Earnings Disappoint Wall Street,http://www.opptrends.com/2014/03/oracle-corporation-orcl-plummets-on-disappointing-earnings-results/,Opptrends,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.opptrends.com,1395321035679
25130,Oracle Co. (ORCL) Declares Quarterly Dividend of $0.12,http://tickerreport.com/banking-finance/166953/oracle-co-orcl-declares-quarterly-dividend-of-0-12/,Ticker Report,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,tickerreport.com,1395321035891
25131,UPDATE 4-Oracle quarterly results disappoint Wall St; shares fall,http://www.reuters.com/article/2014/03/18/oracle-results-idUSL2N0MF1TE20140318,Reuters,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.reuters.com,1395321036084
25132,"Oracle Sales, Profit Miss Analyst Estimates on Cloud Rivalry",http://www.sfgate.com/business/bloomberg/article/Oracle-Sales-Profit-Miss-Analyst-Estimates-on-5329009.php,San Francisco Chronicle,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.sfgate.com,1395321036528
25133,UPDATE: Oracle reverses decline in hardware revenue during Q3,http://www.cfoworld.com/technology/83945/update-oracle-reverses-decline-hardware-revenue-during-q3,CFOworld,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.cfoworld.com,1395321036729
25134,Oracle Misses on High Expectations - Analyst Blog,http://www.nasdaq.com/article/oracle-misses-on-high-expectations-analyst-blog-cm336393,NASDAQ,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.nasdaq.com,1395321037363
25135,Oracle Co. (ORCL) Releases Q4 Earnings Guidance,http://tickerreport.com/banking-finance/166939/oracle-co-orcl-releases-q4-earnings-guidance/,Ticker Report,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,tickerreport.com,1395321037615
25136,Oracle shares slide on weaker-than-expected Q3 results,http://www.businessspectator.com.au/news/2014/3/19/technology/oracle-shares-slide-weaker-expected-q3-results,Business Spectator,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.businessspectator.com.au,1395321037808
25137,Oracle Q3 Earnings Miss Wall Street Estimates,http://news.investors.com/technology/031814-693777-oracle-software-license-growth-lags-expectations.htm,Investor's Business Daily,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,news.investors.com,1395321038001
25138,Oracle Results Miss Estimates,http://www.rttnews.com/2288143/oracle-results-miss-estimates.aspx\?type=ern,RTT News,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.rttnews.com,1395321038238
25139,"Oracle posts 2 pct increase in fiscal 3rd-qtr net income, but falls short of predictions",http://www.globalpost.com/dispatch/news/the-canadian-press/140318/oracle-posts-2-pct-increase-fiscal-3rd-qtr-net-income-falls-,GlobalPost,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.globalpost.com,1395321038648
25140,"Oracle Revenue, Profit Trail Estimates on Cloud Competition (1)",http://www.businessweek.com/news/2014-03-18/oracle-sales-profit-miss-analyst-estimates-on-cloud-competition,Businessweek,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.businessweek.com,1395321038841
25141,Oracle's Results Improve but Disappoint Investors,http://www.moneynews.com/companies/oracle-results-disappoint-investors/2014/03/18/id/560333/,Moneynews,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.moneynews.com,1395321039052
25142,Recap of live blog of Oracle call after firm reports weaker-than-forecast results,http://blogs.marketwatch.com/thetell/2014/03/18/live-blog-of-oracle-call-after-firm-reports-weaker-than-forecast-results/,MarketWatch \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,blogs.marketwatch.com,1395321039228
25143,"Oracle Corporation: ORACLE REPORTS GAAP EPS UP 8% to 56 CENTS, NON  ...",http://www.twst.com/update/47137-oracle-corporation-oracle-reports-gaap-eps-up-8-to-56-cents-non-gaap-eps-up-5-to-68-cents,The Wall Street Transcript,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.twst.com,1395321039455
25144,Oracle Reports Earnings: It's A Miss!,http://www.businessinsider.in/clusterstock/Oracle-Reports-Earnings-Its-A-Miss/articleshow/32257786.cms,Businessinsider India,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.businessinsider.in,1395321039665
25145,Oracle's results fail to dispel turnaround worries,http://www.afr.com/p/technology/oracle_results_fail_to_dispel_turnaround_4TtCB8tNOdu1MxYZcQe4aN,The Australian Financial Review,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.afr.com,1395321039875
25146,Oracle's Q3 2014: Cloud Software and Engineered Systems Revenues Show  ...,http://www.dbta.com/Editorial/News-Flashes/Oracles-Q3-2014-Cloud-Software-and-Engineered-Systems-Revenues-Show-Rapid-Growth-95493.aspx,Database Trends and Applications,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.dbta.com,1395321040079
25147,Oracle's quarterly results disappoint Wall St.; shares fall,http://au.news.yahoo.com/thewest/business/technology/a/22048278/oracles-quarterly-results-disappoint-wall-st-shares-fall/,The West Australian,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,au.news.yahoo.com,1395321040237
25148,Oracle Corporation Missed Street Targets in Q3; Shares Fall 5%,http://www.fool.com/investing/general/2014/03/18/news-oracle-reports-earnings.aspx,Motley Fool,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.fool.com,1395321040448
25149,"Oracle posts 2 pct increase in fiscal 3rd-qtr net income, but falls short of  ...",http://www.tribtown.com/view/story/ae86526d0af24542a066a17e08f71f9a/US-Earns-Oracle,The Tribune,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.tribtown.com,1395321040664
25150,Oracle Shares Slump On Slightly Weaker Than Anticipated Revenue,http://www.forbes.com/sites/samanthasharf/2014/03/18/oracle-share-slump-on-weaker-than-anticipated-revenue/,Forbes,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.forbes.com,1395321041015
25151,Oracle says new software sales rose 4 percent in third quarter,http://in.reuters.com/article/2014/03/18/oracle-results-idINL2N0ME0TD20140318,Reuters,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,in.reuters.com,1395321041209
25152,Oracle fiscal 3rd quarter net income rises 2%,http://www.thonline.com/biztimes/articles/article_c68f2c0e-aee0-11e3-bc6c-001a4bcf6878.html,Dubuque Telegraph Herald,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.thonline.com,1395321041388
25153,Oracle Misses on High Expectations,http://www.zacks.com/stock/news/126803/oracle-misses-on-high-expectations,Zacks.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.zacks.com,1395321041581
25154,"Oracle Reports GAAP EPS up 8% to 56 Cents, Non-GAAP EPS up 5% to 68 Cents",http://www.einnews.com/pr_news/195820171/oracle-reports-gaap-eps-up-8-to-56-cents-non-gaap-eps-up-5-to-68-cents,EIN News \(press release\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.einnews.com,1395321041955
25155,Oracle reports quarterly increase in sales and profit,http://www.insidebayarea.com/news/ci_25368449/oracle-reports-quarterly-increase-sales-and-profit,Tri-Valley Herald,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.insidebayarea.com,1395321042225
25156,Oracle Corporation Misses Q3 Estimates; Shares Plummet; Declares Dividend  ...,http://www.dividend.com/news/2014/oracle-corporation-misses-q3-estimates-shares-plummet-declares-dividend-orcl/,Dividend.com \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.dividend.com,1395321042410
25157,"Oracle Slumps After 3Q Earnings, Sales Miss",http://www.foxbusiness.com/industries/2014/03/18/oracle-reports-earnings/,Fox Business,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.foxbusiness.com,1395321042650
25158,"Oracle Sales, Profit Miss Estimates on Cloud Competition",http://www.bloomberg.com/news/2014-03-18/oracle-sales-profit-miss-estimates-on-cloud-competition.html,Bloomberg,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.bloomberg.com,1395321042922
25159,Live blog of Oracle call after firm reports weaker-than-forecast results,http://blogs.marketwatch.com/thetell/2014/03/18/live-blog-of-oracle-call-after-firm-reports-weaker-than-forecast-results/\?mod=MW_story_latest_news,MarketWatch \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,blogs.marketwatch.com,1395321043248
25160,Oracle's Q3 falls short of expectations,http://www.zdnet.com/oracles-q3-falls-short-of-expectations-7000027450/,ZDNet,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.zdnet.com,1395321043449
25161,"Oracle Corp (ORCL) Misses Q3 EPS by 2c, Sales Light","http://www.streetinsider.com/Earnings/Oracle+Corp+(ORCL)+Misses+Q3+EPS+by+2c,+Sales+Light/9293824.html",StreetInsider.com \(subscription\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.streetinsider.com,1395321043935
25162,Oracle Corporation (ORCL) Dives After Earnings Miss,http://www.valuewalk.com/2014/03/oracle-corporation-orcl-dives-earnings-miss/,ValueWalk,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.valuewalk.com,1395321044119
25163,Why Oracle Corporation (ORCL) Is Tumbling After Hours,http://www.thestreet.com/story/12534272/1/why-oracle-corporation-orcl-is-tumbling-after-hours.html,TheStreet.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.thestreet.com,1395321044429
25164,"March 19, 2014, 7:12 am",http://au.news.yahoo.com/technology/a/22048276/oracle-says-new-software-sales-rose-4-percent-in-third-quarter/,Yahoo\!7 News,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,au.news.yahoo.com,1395321044621
25165,Oracle (ORCL) Releases Quarterly Earnings Results,http://www.wkrb13.com/markets/280520/oracle-orcl-releases-quarterly-earnings-results/,WKRB News,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.wkrb13.com,1395321044864
25166,Oracle Q3 Results Fall Short Again,http://recode.net/2014/03/18/oracle-q3-results-fall-short-again/,Re\/code,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,recode.net,1395321045074
25167,Oracle Corp (ORCL) Misses Q3 EPS by 2c,http://www.streetinsider.com/Earnings/Oracle+Corp+(ORCL)+Misses+Q3+EPS+by+2c/9293824.html,StreetInsider.com \(subscription\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.streetinsider.com,1395321045250
25168,Oracle Drops 6%: FYQ3 Revenue $9.3B Misses; EPS $0.71,http://blogs.barrons.com/techtraderdaily/2014/03/18/oracle-drops-6-fyq3-revenue-9-3b-misses-eps-0-71/\?mod=google_news_blog,Barron's \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,blogs.barrons.com,1395321045427
25169,"Citi Bullish on Oracle Corporation Short-term, SAP AG Long-term",http://www.valuewalk.com/2014/03/citi-bullish-on-oracle-corporation-short-term-sap-long-term/,ValueWalk,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.valuewalk.com,1395321045620
25170,Why Oracle Earnings Could Make or Break Tech Stocks,http://247wallst.com/technology-3/2014/03/18/why-oracle-earnings-could-make-or-break-tech-stocks/,24\/7 Wall St.,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,247wallst.com,1395321045906
25171,Oracle Earnings: What to Watch,http://blogs.wsj.com/digits/2014/03/18/oracle-earnings-what-to-watch-2/,Wall Street Journal \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,blogs.wsj.com,1395321046090
25172,Oracle Corporation 3Q Earnings: Improvements Expected,http://www.valuewalk.com/2014/03/oracle-corporation-3q-earnings-preview/,ValueWalk,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.valuewalk.com,1395321046275
25173,Oracle Given New $40.00 Price Target at Evercore Partners (ORCL),http://tickerreport.com/banking-finance/166238/oracle-given-new-40-00-price-target-at-evercore-partners-orcl/,Ticker Report,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,tickerreport.com,1395321046443
25174,Oracle's Neutral Rating Reaffirmed at Credit Suisse (ORCL),http://tickerreport.com/banking-finance/166184/oracles-neutral-rating-reaffirmed-at-credit-suisse-orcl/,Ticker Report,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,tickerreport.com,1395321046611
25175,"On Oracle earnings, media has its head in the clouds",http://www.marketwatch.com/story/on-oracle-earnings-media-has-its-head-in-the-clouds-2014-03-18\?link=MW_latest_news,MarketWatch,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.marketwatch.com,1395321046872
25176,Oracle Earnings Preview: Soaring Into The Cloud?,http://www.benzinga.com/news/earnings/14/03/4396435/oracle-earnings-preview-soaring-into-the-cloud,Benzinga,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.benzinga.com,1395321047076
25177,Oracle Corporation (ORCL): Cloud Revenue Key For 2014,http://www.valuewalk.com/2014/03/oracle-corporation-orcl-cloud-revenue-key-for-2014/,ValueWalk,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.valuewalk.com,1395321047341
25178,Oracle: A Tortoise That Looks Set to Outpace the Hares,http://www.fool.com/investing/value/2014/03/17/oracle-a-tortoise-that-looks-set-to-outpace-the-ha.aspx,Motley Fool,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.fool.com,1395321047536
25179,"Many Of Oracle's Employees Are Not Getting Their Bonuses, Says Analyst",http://www.businessinsider.in/Many-Of-Oracles-Employees-Are-Not-Getting-Their-Bonuses-Says-Analyst/articleshow/32219744.cms,Businessinsider India,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.businessinsider.in,1395321047827
25180,Oracle Sees Unusually High Options Volume (ORCL),http://www.mideasttime.com/oracle-sees-unusually-high-options-volume-orcl/97779/,Mideast Time,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.mideasttime.com,1395321048020
25181,Oracle (ORCL) Expected to Report Stronger Q3 Revenue Growth,http://www.cabot.net/News/2014/03/ORCL.aspx,Cabot Wealth Advisory,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.cabot.net,1395321048208
25182,Better Than Expected Hardware Checks Ahead of Quarter for Oracle Corp  ...,http://www.technews.org/better-than-expected-hardware-checks-ahead-of-quarter-for-oracle-corp-nyseorcl/293838/,Tech News,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.technews.org,1395321048360
25183,Oracle (ORCL) Earnings: What to Expect,http://www.thestreet.com/story/12532337/1/oracle-orcl-earnings-what-to-expect.html,TheStreet.com,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.thestreet.com,1395321048536
25184,Oracle Corporation (ORCL) Q3 Earnings Preview,http://www.valuewalk.com/2014/03/oracle-corporation-orcl-q3-earnings-preview/,ValueWalk,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.valuewalk.com,1395321048872
25185,Oracle Expected To Report Stronger Fiscal Q3 Revenue Growth ORCL,http://news.investors.com/technology/031714-693498-oracle-expected-to-gain-some-revenue-traction.htm,Investor's Business Daily,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,news.investors.com,1395321049123
25186,Oracle Corporation (ORCL) news: Earnings Preview: Oracle Q3 2014,http://seekingalpha.com/article/2092583-earnings-preview-oracle-q3-2014,Seeking Alpha,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,seekingalpha.com,1395321049324
25187,Oracle Corporation (NYSE:ORCL) | Oracle Q3FY14 Earnings Preview  ...,http://jutiagroup.com/20140317-oracle-corporation-nyseorcl-oracle-q3fy14-earnings-preview-engineered-systems-should-lead-oracles-hardware-division-recovery/,Jutia Group,b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,jutiagroup.com,1395321049510
25188,"Oracle's Q3: Hardware's turn, but don't lose sight of cloud",http://www.zdnet.com/oracles-q3-hardwares-turn-but-dont-lose-sight-of-cloud-7000027365/,ZDNet \(blog\),b,do8j0bCjY5DibxMZlDgqqxkTdZnyM,www.zdnet.com,1395321049694
25189,Missing flight MH370: Bad weather and poor visibility hitting attempts to reach  ...,http://www.independent.ie/world-news/asia-pacific/missing-flight-mh370-bad-weather-and-poor-visibility-hitting-attempts-to-reach-debris-30110025.html,Irish Independent,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.independent.ie,1395321559469
25190,Missing Malaysia Airlines Flight MH370: Search called off for day after two  ...,http://www.independent.co.uk/news/world/australasia/malaysia-airlines-flight-mh370-australia-checking-two-objects-in-search-for-plane-9204132.html,The Independent,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.independent.co.uk,1395321559663
25191,"Two Objects Found, Possibly From Missing Malaysia Airlines Plane",http://kxl.com/2014/03/19/two-objects-found-possibly-from-missing-malaysia-airlines-plane/,750 KXL,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,kxl.com,1395321559917
25192,Planes in Jet Hunt Fail to Find Objects Seen by Satellite,http://www.bloomberg.com/news/2014-03-20/australia-may-have-found-objects-linked-to-missing-plane.html,Bloomberg,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.bloomberg.com,1395321560077
25193,Australia checking 2 pieces of debris in search for missing Malaysia jet,http://www.delcotimes.com/general-news/20140320/australia-checking-2-pieces-of-debris-in-search-for-missing-malaysia-jet,Delaware County Daily Times,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.delcotimes.com,1395321560337
25194,MISSING MH370 : Full statement by Hishammuddin,http://www.nst.com.my/latest/font-color-red-update-21-missing-mh370-font-full-statement-by-hishammuddin-1.523345,New Straits Times,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.nst.com.my,1395321560645
25195,MISSING MH370: Four military aircraft checking 2 objects,http://www.nst.com.my/latest/font-color-red-update-17-missing-mh370-font-four-military-aircraft-checking-2-objects-1.523203,New Straits Times,b,dHfCsg27MbC2zEMXnEYRjFRtwrA7M,www.nst.com.my,1395321560846
